skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Prompt Engineering,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
LLM Application,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
Expense Management,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
Productivity Software,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
Verification And Validation,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
Travel Arrangements,OpenAI GPTs: Creating Your Own Custom AI Assistants,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.81508875739645,676,false,true,Vanderbilt University,https://www.coursera.org/learn/openai-custom-gpts
Prompt Engineering,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Prompt Patterns,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Generative AI,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Responsible AI,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
HR Tech,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
ChatGPT,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Human Resources Management and Planning,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Human Resources,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Workforce Planning,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Human Resource Strategy,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Data Ethics,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
LLM Application,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
AI Product Strategy,Generative AI for Human Resources (HR) Professionals,SPECIALIZATION,INTERMEDIATE,ONE_TO_THREE_MONTHS,4.713976641776757,10446,false,true,IBM,https://www.coursera.org/specializations/generative-ai-for-human-resources
Hazardous Waste Operations And Emergency Response Standard (HAZWOPER),Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Waste Minimization,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Environmental Engineering,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Sustainable Engineering,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Hazard Analysis,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Environmental Regulations,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
Environmental Laws,Smart Solid Waste Management,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.5,10,false,true,L&T EduTech,https://www.coursera.org/specializations/smart-solid-waste-management
